,doy,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5,temp_7,site_id,temp_7.5,temp_8,temp_8.5,temp_9,temp_9.5,temp_10,temp_10.5,temp_11,temp_11.5,temp_12,temp_12.5,temp_13,temp_13.5,temp_14,temp_14.5,temp_15,temp_15.5,temp_16,temp_16.5,temp_17,temp_17.5,temp_18,temp_18.5,temp_19,temp_19.5,temp_20,temp_20.5,temp_21,temp_21.5,temp_22,temp_22.5,temp_23,temp_23.5,temp_24,temp_24.5,temp_25,temp_25.5
97,97,6.518726189931233,6.411612620720496,6.291801293690999,6.165112250890488,6.024427389487242,5.9012286846454325,5.769372133108286,5.652289855174529,5.516188108004057,5.386624910892585,5.250360329945882,5.099928122300368,4.957883688119741,4.807006689218374,4.666590812878731,107072210,4.530279416304368,4.39713899905865,4.268404459341978,4.148659327091315,4.036978257008088,3.928710882480328,3.833107569278815,3.739907680413662,3.6541785582517967,3.576157325353378,3.506463405413505,3.445950239132612,3.3865296168205066,3.3316031908377624,3.2827544456873183,3.2381778680361237,3.1990154339716983,3.1634119168306007,3.131837643109835,3.104263592989017,3.0790338883033166,3.05639508443001,3.0367497358566675,3.0194966120597644,3.0040230812170567,2.9910660217969847,2.9790821992433987,2.968487317745502,2.9589618964072986,2.9505929946899414,2.9431722408685927,2.825935421845852,2.6311566218351707,2.4799474752866306,2.364893065049098,2.2763839073670216,2.177033137052487
98,98,6.607266071515205,6.495293739514473,6.377928733825684,6.246598194807004,6.10846130664532,5.963192976438082,5.834862281114627,5.718116919199626,5.585664162269006,5.445425767164964,5.295997913067158,5.156433887970754,5.009627745701716,4.861561701847957,4.7155716358087005,107072210,4.57938646658873,4.450427776727921,4.319356906108367,4.195057214834751,4.075322035031441,3.964645960392096,3.873267565018092,3.779815056385138,3.6884410136785264,3.607735664416582,3.532235775238429,3.462948829699785,3.400987215531178,3.3427830231495395,3.2902914927555966,3.243257767114884,3.200457077759963,3.1622781570141134,3.1291556725135217,3.1004182558793287,3.074811152922801,3.0516961171076846,3.031236006663396,3.0132650228647084,2.9982949036818285,2.98493086374723,2.9733927066509542,2.9633130049094176,2.9539605593070006,2.946401834487915,2.939061195422441,2.854003588358561,2.6673512428234787,2.5305949052174888,2.4162140030127306,2.337626929466541,2.2724975301669192
99,99,6.673534943507268,6.558075941525972,6.435913269336407,6.306412843557505,6.16579288091415,6.021676100217379,5.897181975535857,5.783187927343906,5.642139605986766,5.496244956285525,5.35888961645273,5.205525850638365,5.056623886793088,4.912002600156344,4.765065180949676,107072210,4.615869094163943,4.470699469248454,4.345133952605418,4.220824278317965,4.100870450337728,3.986260732014974,3.876864567781106,3.780334808887579,3.691359458825527,3.607459911933312,3.5270922795320168,3.4538898101219764,3.3858238305801,3.3247991464076896,3.270094235738118,3.219340538367247,3.172794433740469,3.131371797659458,3.094289082747239,3.061560184527666,3.0325258450630383,3.0068159714723244,2.984391884926038,2.96517223578233,2.948124090830485,2.9337309018159523,2.921018111400115,2.9103036110217757,2.900995584634634,2.8934345856691017,2.886401916161561,2.8525253381484594,2.725227863360674,2.5851471546368723,2.483996412692926,2.4162888802014866,2.3485433291166258
100,100,6.723340095617832,6.596270524538481,6.472652288583609,6.340811020288712,6.201611176515237,6.062181582817664,5.931295566069774,5.802044073740642,5.664865432641445,5.518888082259741,5.3720030051011305,5.219285121330848,5.055791133489365,4.893000089205229,4.746111148442978,107072210,4.613785486954909,4.470985498183813,4.332392521393605,4.203490734100342,4.079288189227764,3.963355871347281,3.856911451388628,3.7536004139826846,3.655003608801426,3.56869827172695,3.4855611324310303,3.412118006975223,3.3458247796083107,3.2816469852740946,3.2223617419218407,3.168858833802052,3.120755489055927,3.077915717393924,3.039707856300549,3.006073511563814,2.975854378480178,2.949523375584529,2.9259227422567515,2.9050534933041305,2.8870180203364444,2.871493351765168,2.8581110575260262,2.847613689226982,2.8376243022771983,2.829095877133883,2.821258599941547,2.810242127149533,2.7525411935952997,2.635779759822748,2.534043116447253,2.463104526201884,2.39898865039532
101,101,6.764398587055696,6.6313598828438005,6.50503290616549,6.362534266251784,6.209257834996933,6.06649286319048,5.936166665492913,5.803476883814885,5.671100286337046,5.529889290149395,5.377515976245586,5.221291566506411,5.06534037223229,4.909701934227576,4.765401595678085,107072210,4.616153863760141,4.4684929847717285,4.329077818454841,4.201939436105581,4.079900154700646,3.9603427251180015,3.845824877421061,3.739491377121363,3.64097174620017,3.553881694109012,3.4739731275118317,3.397204454128558,3.325694353152544,3.260766848539695,3.2042076771075907,3.150418813412006,3.100860002713325,3.056770593692095,3.017400356439444,2.9821982016930213,2.951699232443785,2.9246419759897084,2.900946604899871,2.880313304754404,2.862266467167781,2.8466948851560936,2.833055331156804,2.821454800092257,2.811224815173027,2.8022887951288467,2.794349749883016,2.7869820655920567,2.741574363830762,2.655627192595066,2.569753634623992,2.503904642202915,2.4414859047302837
102,102,6.8374191064101,6.69852448732425,6.55450352644309,6.39728063192123,6.242565766358987,6.094317032740666,5.963610636882293,5.835233346009866,5.708774322118515,5.5570071660555325,5.408710858760736,5.257576111035469,5.102630126170623,4.945457910880064,4.798364541469476,107072210,4.648939646207369,4.500815978417029,4.356870932456775,4.222425888746213,4.0939053021944485,3.972719437036759,3.863306766901261,3.760329118141761,3.6655296301230407,3.571903821749565,3.484231459788787,3.404699307221633,3.335323174794515,3.268148966324635,3.207193123988616,3.1529394724430184,3.1033672797374234,3.0580311188331017,3.017514577278724,2.981691843424088,2.94984026444264,2.9222521292857637,2.898619003784962,2.8767971258897047,2.8580506092462783,2.841053721232292,2.8266760294254007,2.8139852621616464,2.802876130128518,2.793407379052578,2.784650365511576,2.777154121643458,2.7496655140167627,2.675795399225675,2.5905608855761013,2.518286714187035,2.469872768108661
103,103,6.955513367286096,6.803284363868909,6.659084625733205,6.496762642493615,6.342415858537723,6.178862082652556,6.042609337048653,5.91106897745377,5.776749329689221,5.626984278361003,5.476777688050881,5.329705458420974,5.176206466479179,5.008328694563645,4.84597757535103,107072210,4.709009317251352,4.559940399267735,4.417183924943973,4.284149854611128,4.156743978842711,4.037057962173071,3.9241744860624657,3.820480132714296,3.7198332150777182,3.62698386877011,3.54039488083277,3.4608685481242643,3.388274779686561,3.3230968622060924,3.2657019236148934,3.2102361886929245,3.1597724572206154,3.1148515175550413,3.0749773673522167,3.038630558894231,3.0060793436490574,2.977367945206471,2.9520833370013118,2.9296070490127954,2.910201836854984,2.892674109874628,2.877374025491568,2.8639294795500927,2.85218969369546,2.842014092665452,2.8324823685181446,2.8245122799506555,2.8171305778699045,2.763163740818317,2.6948459637470736,2.6217331091562905,2.563433356774159
104,104,7.097101932916885,6.940784099774483,6.790574134924473,6.627710440219977,6.466395683777638,6.305356649252085,6.171136587094038,6.046748564793513,5.914161865527813,5.778254056588198,5.626441698807937,5.462201827611679,5.305280343080178,5.150736478658823,4.987953234941531,107072210,4.830295513837766,4.681050007159893,4.541653315226237,4.406247346829145,4.275183909978622,4.149295183328482,4.031768126365466,3.9226435392330856,3.822487849455613,3.724190485783113,3.632082951374543,3.5473807469392438,3.470030802946824,3.399019424731915,3.3366910372024927,3.27778207950103,3.223760898296649,3.174996492190239,3.1317504674960404,3.092828108714177,3.05784227909186,3.0265115530062943,2.9987986026666102,2.9744984614543424,2.952707987565261,2.934168277642666,2.9170937904944787,2.9023795066735683,2.888989815345177,2.877033478174454,2.8665948525453224,2.8570974178803272,2.8488974510095058,2.831303547590206,2.782992014518151,2.7353917268606334,2.678993726388002
105,105,7.2880150599357405,7.130453305366712,6.971054150508,6.792616721911308,6.621758717757005,6.456277871743227,6.306022827441876,6.188154416206555,6.053842153304663,5.907369650327242,5.746344505212246,5.592559814453125,5.418748990083352,5.253872088896922,5.105059501452324,107072210,4.953233474340195,4.795343203422351,4.643302917480469,4.504770914713542,4.374062733772473,4.248491892447839,4.125437773191012,4.007992885051629,3.896587781417064,3.79392977249928,3.698446524448884,3.6073057651519775,3.5232749168689432,3.4471684724856644,3.3780133296281862,3.314832363373194,3.258824929212913,3.207541606365106,3.1615993732061143,3.1215461767636814,3.0850042013021617,3.0525269508361816,3.0242744042323184,2.998760840831659,2.9762941751724634,2.956528425216675,2.9389818815084605,2.9235778343983188,2.9098622432121863,2.8976968007209973,2.886911948521932,2.8774821085807605,2.869606653849284,2.862473408381144,2.842084902983445,2.809925311650985,2.780731879747831
106,106,7.437127039982722,7.27073686550825,7.099008694673196,6.933907790061755,6.764374671838223,6.593590100606282,6.4367034863203,6.306601328727527,6.184550101940449,6.042397120060065,5.886369741879976,5.725967284960625,5.578779709644807,5.417303928962121,5.254039446512858,107072210,5.087290445963542,4.931420521858411,4.7811061174441605,4.636615912119548,4.493362280038687,4.3535003295311565,4.220259605309902,4.098862703029926,3.984893370897342,3.8736029038062463,3.76985947902386,3.6766098462618313,3.589338773336166,3.509684739968716,3.436637982344016,3.3699590120560083,3.309851811482356,3.2561827439528246,3.208048710456261,3.1653795425708475,3.127227006814419,3.0935839322897105,3.063570071489383,3.0381448635688195,3.0138763708946037,2.9924438183124247,2.973287282845913,2.9560916882294874,2.940952949034862,2.9275241509462013,2.9155117701261477,2.9046853322249198,2.895062361008082,2.886476889634744,2.871443696511097,2.8434096421950903,2.82165953440544
107,107,7.611999548398531,7.44074882605137,7.268171518276899,7.098316865089612,6.924708097408979,6.765333676949526,6.592509758778108,6.468202859927446,6.3315557944468965,6.18403791769957,6.017799071776561,5.855714162190755,5.699500988691281,5.526200979183882,5.353095054626465,107072210,5.183477096068553,5.030577794099465,4.870712659297845,4.714281400044759,4.5662737381763945,4.424949694902469,4.29041531147101,4.167183117988782,4.050146750914744,3.940698146820069,3.8372154358105774,3.741616389690301,3.654000765238053,3.57410078170972,3.5015720954308143,3.436002181126521,3.377771958326682,3.324750374525021,3.277080939366267,3.2344920451824484,3.1966755451300206,3.1631663151276417,3.132588728880271,3.10603719491225,3.081494441399208,3.059943358103434,3.040288888491117,3.0228212552192883,3.0069757883365336,2.9922909492101426,2.979314339466584,2.9671923991961355,2.9564366401770177,2.946538864037929,2.9293018579483032,2.911717103077815,2.888165840735802
108,108,7.792996589954082,7.607241655007387,7.418795952430139,7.242697862478403,7.06806851656009,6.896754484910232,6.738955717820388,6.613624511620937,6.463218505565937,6.303160288395026,6.137277248578194,5.967037616631924,5.78598934564835,5.598373951056065,5.41573577049451,107072210,5.247615826435578,5.0733938828492775,4.903502892225217,4.740584911444248,4.589520050929143,4.448634392175919,4.317795007656782,4.194622149834266,4.077811192243527,3.969841541388096,3.8702549384190488,3.778826444576948,3.696217127335377,3.620002942207532,3.5505497455596924,3.4866550885714016,3.429394575265737,3.377297731546255,3.330358529702211,3.288287150554168,3.250387680836213,3.216775026076879,3.1869989664126663,3.1595924389668,3.1351331808628182,3.113230197857588,3.0934189344063783,3.075013955434164,3.0584252981039195,3.0431472399295907,3.0294352311354418,3.0169418347187533,3.0056994266999078,2.99563708060827,2.9845067843412743,2.967720789787097,2.954417399871044
109,109,7.9441716609857025,7.749280574994209,7.557490813426482,7.372360694102752,7.19299142788618,7.022270691700471,6.867016767844175,6.733673572540283,6.578375963064341,6.419572243323693,6.248330385257036,6.072597136864295,5.900219183701736,5.722225018036672,5.535785870674329,107072210,5.351521785442646,5.171606993063902,4.99420069425534,4.828953840793708,4.672353658920679,4.521760842739007,4.382479074673775,4.2519367046845264,4.131991105201917,4.020142579690004,3.917325258255005,3.821072749602489,3.733390098963029,3.6526043170537705,3.5795399898137803,3.513649066289266,3.4532763407780576,3.399223254277156,3.3507247949257875,3.307739031620515,3.2694094670124545,3.2350194454193115,3.204654485751421,3.178512059725248,3.155192852020264,3.134705494611691,3.1159425301429557,3.099077493716509,3.0837646967325454,3.0701387356489134,3.057855263734475,3.046841169014955,3.037212573564969,3.0284884984676657,3.020898770063351,3.01404171417921,3.002953737210005
110,110,8.136676751650297,7.940978918320093,7.745528062184651,7.559415951753274,7.380956295209053,7.206774711608887,7.046756878877297,6.9058230473445015,6.740200446202205,6.583352859203632,6.413829583388108,6.231821329165728,6.053487704350398,5.865340514060779,5.671257936037504,107072210,5.482754902961927,5.297647525102664,5.120242351140732,4.948644491342398,4.785500660920754,4.633579517022158,4.491655685962775,4.359855340077327,4.235805004070967,4.121641654234666,4.016623362516746,3.918743115205032,3.829556886966412,3.748286950282561,3.674185557243152,3.607112939541156,3.546960738989023,3.4929329248575063,3.4453798685318384,3.4026983945797653,3.3645287599319067,3.330573913378593,3.301258453956017,3.274411011964847,3.251036075445322,3.2301630056821384,3.2117163951580343,3.1955807209014893,3.181161654301179,3.1680981318155923,3.1568382642208,3.14637277676509,3.137199322382609,3.129102499057085,3.1216871921832743,3.1152057464306173,3.109430423149696
111,111,8.271415710449219,8.072470872830122,7.873964945475261,7.685335098168789,7.500192837837415,7.326458331866142,7.167811613816482,7.02125979692508,6.866124898959429,6.7002901419615135,6.531307575030205,6.358428184802715,6.175682556934846,5.988965132297614,5.804942864638108,107072210,5.615723157540346,5.42623870800703,5.241345051007393,5.064630361703726,4.896572455381736,4.735160937676063,4.583421756059695,4.442671537399292,4.312464879109309,4.189534639700865,4.075735330581665,3.973099861389552,3.8766331611535487,3.788739485618396,3.709615994722416,3.638350945252639,3.574588317137498,3.5177046396793465,3.4678569512489514,3.423216073940962,3.384418994952471,3.349864256687653,3.319634260275425,3.292750279108683,3.268825041942107,3.247173015887921,3.228130034911327,3.2109384597876134,3.195633698732425,3.181804112898998,3.169322826923468,3.1582993421799097,3.1483159554310336,3.139271494669792,3.131045653269841,3.1236129724062405,3.1168872729325905
112,112,8.466648725362925,8.25821156379504,8.057206740746132,7.854470363030066,7.662765074998904,7.494174394852076,7.339342153989351,7.199693789848914,7.043276578952105,6.875352614965195,6.7081828728700295,6.528408282842392,6.341766736446282,6.148777203682141,5.955317607292762,107072210,5.760996048267071,5.566249480614295,5.3757727696345405,5.195684750874837,5.01988767966246,4.853919787284656,4.700987418492635,4.555077522228926,4.419467675380218,4.293868376658513,4.177903413772583,4.071208788798406,3.973489516820663,3.884505699842404,3.804014419898009,3.731959599715013,3.667505893951808,3.610465789452577,3.5599548633282003,3.5152892760741405,3.475711914209219,3.44114905442947,3.410600827290461,3.383479130573762,3.3598895898232093,3.338912022419465,3.320647520896716,3.303895326761099,3.2893060323519583,3.2760140559612174,3.264179208339789,3.2533802497081266,3.2437065809200973,3.234812326920338,3.2267294082886133,3.2193172772725425,3.212540877171052
113,113,8.634837994208702,8.423642011789175,8.212315596066988,8.003596611512013,7.805688112210005,7.628910663800362,7.46603057323358,7.320549647013347,7.166524422474397,6.995525396787203,6.820308501903828,6.645711752084585,6.461873421302209,6.270788975251027,6.078575672247471,107072210,5.880405267079671,5.682101909930889,5.489680070143479,5.298974355061849,5.116172876113501,4.943028718997271,4.780635320223295,4.629470935234656,4.489532709121704,4.360492724638719,4.241862003619854,4.134007154366909,4.035727048531557,3.946205982795128,3.865236746959197,3.792723704607059,3.728717253758357,3.6718185314765344,3.62111120346265,3.576186021169027,3.536440879870684,3.5016433886992626,3.471504076933249,3.4453272697253103,3.4221038757226405,3.40268420561766,3.3842571943234177,3.368350285750169,3.354477735666128,3.3412526693099585,3.3298496649815488,3.319122045468061,3.3098046473967724,3.3007711324936304,3.2929051655989428,3.2853997426155286,3.2786080164787097
114,114,8.795932586376484,8.586016862820356,8.373037668374868,8.166662876422588,7.967149697817289,7.786533673604329,7.628503065842849,7.479308275076059,7.323817191979824,7.159395792545417,6.99183682906322,6.819557837950877,6.644849936167399,6.457756397051689,6.267372265840188,107072210,6.067303009522267,5.864327711936755,5.661563359774076,5.462504839285826,5.2706080216627855,5.08844607304304,4.91720820695926,4.757749747007321,4.610194970399905,4.474308582452627,4.351926571283585,4.239529487414238,4.137084710292327,4.044362129309238,3.961030330413427,3.886605421702067,3.820453992256752,3.7618450751671424,3.710017192058074,3.665094314477383,3.625132695222512,3.590291610130897,3.559988400874994,3.532840991631532,3.50916120944879,3.48859350497906,3.470320212535369,3.454051066667606,3.4395657074757118,3.425917319762401,3.4138549719101343,3.402746237241305,3.3925800690284142,3.383462612445538,3.375023218301626,3.367277451050587,3.360203278370393
115,115,8.942392508188883,8.733784039815268,8.526861203022492,8.31952606103359,8.120078759315687,7.929671336442996,7.768305595104511,7.614889487242087,7.463306133563702,7.300281084500826,7.136829351767515,6.973331598135141,6.79938905667036,6.617391720796243,6.428451318007249,107072210,6.232287370241606,6.027557446406438,5.820450795002473,5.6151024255997095,5.415458899277907,5.224718766334729,5.045104185740153,4.877842652492034,4.723372282126011,4.58416746212886,4.456704543187068,4.340369988710452,4.234866301218669,4.139828969270755,4.054781742585012,3.979097042328272,3.91243803806794,3.853982546390631,3.802919889107729,3.758349773211357,3.7178840453808126,3.6825029238676414,3.6515136926602096,3.623524513000097,3.5993327299753823,3.5783267510242958,3.559242511406923,3.542453325711764,3.527530382841061,3.5148158990419827,3.502545931400397,3.4923897951077194,3.482730908271594,3.474171760754708,3.466183888606536,3.459077639457507,3.452572443546393
116,116,9.039167343041836,8.833192067268568,8.629357521350567,8.4264967135894,8.231385292151035,8.040720120454447,7.873841762542725,7.721629362839919,7.563220977783203,7.400582069005722,7.236789471063858,7.071240645188552,6.898707524324075,6.722697196862637,6.541906564663618,107072210,6.349450209201911,6.1522919948284445,5.953133998773037,5.75589570021018,5.5590452047494745,5.369480927785237,5.189532891297952,5.020718464484582,4.863867295094026,4.7192858671530695,4.589121433404776,4.470136471283742,4.362237331194756,4.265113249803201,4.179549956933046,4.102907388638228,4.035101548219338,3.976042484625792,3.923769639088557,3.878014870179005,3.8374640391423154,3.801943344947619,3.770173347913302,3.741694211959839,3.7172539784358096,3.695523573802068,3.676158703290499,3.659680342062926,3.644712931070573,3.631813709552472,3.619478947077042,3.609070918498895,3.599160432815552,3.590291671263866,3.581897637782953,3.574389152037792,3.567396011108007
117,117,9.137474292363876,8.931202069306986,8.730456217741354,8.53570968676836,8.340747087429731,8.152085414299599,7.98192625779372,7.826409046466534,7.6630096191015,7.4999644328386355,7.334402328882462,7.168194318429018,6.999498110551101,6.826771943997114,6.64387907126011,107072210,6.456510189252022,6.26320453790518,6.066354837173071,5.870217910179725,5.677710031851744,5.491325916388096,5.308901909070137,5.137068418356089,4.977302484023265,4.830347917018792,4.698475434229924,4.578696593260154,4.470699542608017,4.375203254895332,4.290683795244266,4.215495451902732,4.148630704635229,4.09000729291867,4.03771990384811,3.991596876046597,3.9506830068734975,3.914109236154801,3.882405929076366,3.853408593397874,3.82932343849769,3.807247620362502,3.78723842669756,3.770310585315411,3.754770333950336,3.740189038790189,3.727444813801692,3.715085916030101,3.7036887804667153,3.692954497459607,3.682738805428529,3.6732055285038094,3.66418204552088
118,118,9.20442060323862,8.995115365737524,8.793784141540527,8.596303524115147,8.404816419650347,8.220393841083233,8.056879581549229,7.900326398702768,7.741711714328864,7.582883186829396,7.420773212726299,7.257101107866336,7.087651864076272,6.916276638324444,6.735834720807198,107072210,6.545484469487117,6.3466686102060175,6.144676868732159,5.943158271985176,5.745029217157608,5.555256122197861,5.376294429485615,5.208333076574863,5.047982081388816,4.900729099909465,4.766573661412949,4.646488593174861,4.538099649624947,4.441876778235803,4.356479907647158,4.280921557010749,4.213888492339697,4.154527975962712,4.1025295318701325,4.057201978487846,4.016680466823089,3.980691481859256,3.9491860071818032,3.921227449025863,3.895793303465232,3.87327590966836,3.853107544092032,3.8347367506760817,3.8182816016368375,3.8026059835385055,3.788162885568081,3.7746301002991514,3.762271456229381,3.750755093036554,3.7400447680399966,3.730272797437815,3.7213494930511866
119,119,9.336791136325932,9.123179252331074,8.915186234009571,8.712010848216522,8.50771105595124,8.314400318341377,8.150148526216165,7.996744534908196,7.838501367813501,7.675869061396672,7.506738405961257,7.337447239802434,7.165203228974954,6.988196079547588,6.801364593016795,107072210,6.611359253907815,6.409874659318191,6.204430775764661,5.999933609595666,5.796736252613557,5.602709611256917,5.420580851726043,5.252526295490754,5.093930562337239,4.948003035325271,4.81590260603489,4.697136762814644,4.591043612895867,4.497069438298543,4.414155788910695,4.3410163292518025,4.27614531150231,4.219199302868965,4.169369110694299,4.125444357211773,4.086345684834016,4.052837420732547,4.021133826329158,3.9933137954809728,3.9683158825605354,3.946000802211272,3.925755861477974,3.9071727043543114,3.8903347437198335,3.8744641817533054,3.860532219593341,3.8473700957420554,3.8359985382128974,3.8254763896648702,3.8164013899289646,3.807572404543559,3.799606433281532
120,120,9.482974480359982,9.272734140738462,9.06013562129094,8.851004991775904,8.64251770117344,8.446034627083021,8.282374993348734,8.126278987297646,7.967332338675474,7.804224307720478,7.640877943772536,7.474878812447573,7.303706279167762,7.1288179862193575,6.941512633592654,107072210,6.749173433352739,6.553570343897893,6.350836741618621,6.142217562748836,5.937330612769494,5.736312169295091,5.546829724923159,5.371347121703319,5.207422818893042,5.055845230053633,4.918548779609876,4.795856989347017,4.686305645184639,4.588579177856445,4.501773277918498,4.424843005644969,4.356702462220803,4.296958972246219,4.244757364957761,4.198404159301367,4.156663326116709,4.119839442081941,4.086353375361516,4.056635294205103,4.031091243792803,4.006997597523225,3.986050526301066,3.9666654696831336,3.949262099388318,3.9333571165035934,3.918864335769262,3.905731818614862,3.89418921715174,3.883890665494479,3.874342151177235,3.865816421997853,3.858015546431908
121,121,9.62334706233098,9.41233614163521,9.201196046975944,8.994328755598803,8.7882904395079,8.587989611503405,8.430143845386993,8.276287176670172,8.119620873377873,7.958343077928592,7.797973669492281,7.633769878974328,7.4690584891881695,7.293007288223658,7.106012075375288,107072210,6.910042982835036,6.7089762809949045,6.505293259253869,6.29678156437018,6.085567168700389,5.881746915670542,5.685199138445732,5.5027557519766,5.335727875049297,5.178924566660172,5.035689011598245,4.906514546810052,4.791434984940749,4.688833352846977,4.598046223322551,4.517795238739405,4.447632257754986,4.384673681014624,4.328540380184467,4.2789019499069605,4.234554468057095,4.195466524515396,4.160422227321527,4.1295217122787085,4.101864319581252,4.078072835237552,4.055614569248298,4.036458015441895,4.0183432835799,4.002129670901176,3.9875683845617833,3.97415828704834,3.962104094334138,3.950782054509872,3.940772117712559,3.931283094944098,3.922797080798027
122,122,9.793903534228985,9.576955171731802,9.36412357672667,9.150015782087277,8.937172620724409,8.733782169146416,8.567817150018154,8.413402447333702,8.249749220334566,8.083771448868971,7.915296420072898,7.749527283203908,7.571046352386475,7.384948253631592,7.189888269473345,107072210,6.987449144705748,6.781160464653602,6.569897883977646,6.3502128552167845,6.135719604981252,5.92811500109159,5.734267308161809,5.549698597345596,5.380384775308462,5.226796663724459,5.087224630209116,4.957687133397812,4.843216309180627,4.742196621038975,4.652234016320644,4.572145125804803,4.501251471348298,4.439001884215918,4.38378259463188,4.334980341104361,4.292075346677732,4.253290365903806,4.220003831080901,4.1916279303721895,4.164948188341581,4.14187556046706,4.120755281203833,4.101471301836845,4.083872428307166,4.0676488020481205,4.052951678251609,4.038973753268902,4.026333472667596,4.014389276504517,4.003480098186395,3.993143864167042,3.983599100357447
123,123,10.02087234839415,9.79123286711864,9.563507397969564,9.337738269414658,9.11035073109162,8.895780098743927,8.712916019635323,8.547153656299297,8.372155336233286,8.19660977828197,8.020533011509823,7.844117531409631,7.664606656783667,7.472346097995073,7.269598850837121,107072210,7.060587406158447,6.846738913120368,6.624383828578851,6.401513833266038,6.1819062599769,5.972330619127322,5.776597206409161,5.597179168309921,5.429475313577896,5.277392008365729,5.14002172763531,5.013740209432749,4.900637712234106,4.800010259334858,4.710584701635899,4.632348036154722,4.563371383226835,4.503227405059032,4.449993524795923,4.402137206150935,4.360631251946474,4.3238758857433615,4.292205242010263,4.263807706343822,4.23862353960673,4.215392381716997,4.193822695658757,4.175098651494736,4.157045828990447,4.140465320684971,4.125458839612129,4.111217180887858,4.098101316354214,4.085685320389577,4.074365340746367,4.063601084244557,4.053643104357597
124,124,10.261900608356182,10.026895413031944,9.790773183871538,9.551888331388817,9.307492341750708,9.073341015057686,8.880076604011732,8.708730343060616,8.529729133997208,8.345333490616236,8.167051853277744,7.986564660683657,7.798975797799917,7.601895821400178,7.392465163499881,107072210,7.174800640497452,6.950130523779453,6.720963991605318,6.4848770850744,6.253375738095015,6.033939447158423,5.829995204240848,5.642633548149695,5.471000915918594,5.316748918631138,5.178331644107134,5.051390085464869,4.938603156652206,4.838886297666109,4.750130683947832,4.671768494141408,4.601851756756123,4.540144162300305,4.486865630516639,4.439411224463047,4.397758783438267,4.361783681771694,4.329744754693447,4.302076865465213,4.276317266317514,4.253965616226196,4.233148819360977,4.2142490056844855,4.196537011708969,4.180375178654988,4.1656173559335565,4.151420935606345,4.138371106905815,4.126469569328504,4.115013990646753,4.104550202687581,4.09462790000133
125,125,10.485681105882694,10.254624183361347,10.01663727638049,9.776026114439352,9.53378969583756,9.296860413673596,9.103400939550156,8.926261791816124,8.742751732850687,8.56213903427124,8.384228449601393,8.199091764596792,8.008216124314528,7.806005428998898,7.593721463130071,107072210,7.370505332946777,7.138001014024783,6.900607451414451,6.651723494896522,6.409993514036521,6.1801623075436325,5.966069197043394,5.770306648352207,5.591451657124055,5.4318114060622,5.289441438821646,5.160906058091384,5.044037617169893,4.940878623571152,4.850935630309276,4.771640398563483,4.7025224062112665,4.641408223372239,4.588112445978018,4.540630450615516,4.498798584326719,4.46292144824297,4.430707338528755,4.402991288747543,4.376976135449532,4.354382649446145,4.333080047216171,4.313528770055527,4.29572913585565,4.279919661008394,4.264896026024451,4.25095839989491,4.238287063745352,4.226151166818081,4.214631062287551,4.203579719250019,4.193103612997593
126,126,10.647933886601376,10.422989233946188,10.193805645673702,9.962279588748247,9.72837708546565,9.49937848555736,9.317605055295504,9.145184309054644,8.965405684251051,8.787473972027119,8.60660335345146,8.42030266003731,8.230704026344496,8.024544556935629,7.802465720054431,107072210,7.568286907978547,7.32224239447178,7.068648582849747,6.80638496692364,6.550131027515118,6.305397889552972,6.07872383411114,5.871294461763823,5.68209555821541,5.512057310495621,5.360301861396203,5.223937016267043,5.10030783751072,4.992357773658557,4.896830393717839,4.813173954303448,4.739699009137276,4.675936381022136,4.619948680584248,4.570582726062873,4.527806080304659,4.489866201694195,4.456974909855769,4.428313848299858,4.403008907269209,4.37968590320685,4.358898725265112,4.340394264612442,4.323159077228644,4.308512791609153,4.294230289948293,4.281749052879138,4.27028629107353,4.259204564950405,4.249211843197163,4.23968444726406,4.230597330973699
127,127,10.782164475856684,10.559263755113651,10.335635600945889,10.108524090204485,9.881741927220272,9.658720346597525,9.48476456373166,9.319707638178116,9.14447887127216,8.962881161616398,8.782240574176495,8.59517897092379,8.40115158374493,8.193177162072597,7.967113849444267,107072210,7.726157432947403,7.472633496308938,7.202597471383902,6.929764136289939,6.663716035011487,6.410168305421487,6.1761035063327885,5.966335590069111,5.771707974947416,5.596643411196196,5.435955426631829,5.291511743496626,5.162939988649809,5.0507065088321,4.952258244538919,4.865696705304659,4.790270273502056,4.7256987522809935,4.6688016439095525,4.619380302918263,4.576036832271478,4.538544312501565,4.5051101904649,4.476123063992231,4.449716726938884,4.42679256047958,4.405580141605475,4.387115466289031,4.369951382661477,4.354315580465855,4.340008093760564,4.327086363083277,4.31483992552146,4.303196576925425,4.292342302126762,4.28191878245427,4.271896943067893
