doy,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5,temp_7,temp_7.5,temp_8,temp_8.5,temp_9,temp_9.5,temp_10,temp_10.5,temp_11,temp_11.5,temp_12,temp_12.5,temp_13,temp_13.5,temp_14,temp_14.5,temp_15,temp_15.5,temp_16,temp_16.5,temp_17,temp_17.5,temp_18,temp_18.5,temp_19,temp_19.5,temp_20,temp_20.5,temp_21,temp_21.5,temp_22,temp_22.5,temp_23,temp_23.5,temp_24,temp_24.5,temp_25,temp_25.5,site_id
80,5.404751582023425,5.352914076585036,5.302620151104072,5.251829717403803,5.197140831213731,5.2044209364133005,5.261174904994475,5.173622504258767,5.0870083173116045,4.996786307065915,4.893665637725439,4.788452050624749,4.683928770896716,4.582568731063452,4.479938464287,4.377552888332269,4.277223128538865,4.1844877401987715,4.092935311488616,4.004925471085769,3.9240829211014967,3.851597095147157,3.783875116935143,3.719060433216584,3.6621567041446,3.6089766942537747,3.5631286058670435,3.5219654853527365,3.4849210519057054,3.4532759067339773,3.4254066210526686,3.4006395767896604,3.3788122764000525,3.360393842061361,3.344255526860555,3.3301374362065244,3.3190097380907106,3.3092602032881517,3.300814934265919,3.293385713528364,3.286117229706202,3.280516110933744,3.2758263869163318,3.2708305762364316,3.2666722994584303,3.148376064422803,2.4239999682475357,1.8600172782555604,1.6832803686459858,1.5849796334902446,1.506184661999727,1.4380755592615178,107072210
81,5.639501975132869,5.571173625114636,5.511486417207962,5.4531384492531805,5.388027264521672,5.377968317423111,5.3584059690817805,5.266357311835656,5.170686367230537,5.070066482592852,4.9703435347630425,4.856055430876903,4.741712142259646,4.63513585848686,4.532695782490266,4.422004363475701,4.314405123392741,4.210756968229245,4.11474390518971,4.01948033235012,3.9349660139817457,3.8613409934899745,3.7861672120216565,3.7188201134021464,3.658503776941544,3.603023205047999,3.552825921621078,3.5113864739735923,3.470974787687644,3.4342952385926857,3.40183424949646,3.3732068783197646,3.347555160522461,3.3248205796266213,3.3049288040552383,3.287329361988948,3.2723853404705343,3.2594163784613976,3.2471792147709775,3.235763134100498,3.225997166755872,3.2169181872636843,3.208153101114126,3.2003958836579933,3.193558008242876,3.104350893925398,2.341489791870117,1.7612033195984669,1.566044698923062,1.4557371277075548,1.3763681619595258,1.3289750875570836,107072210
82,5.671560504497626,5.59842937420576,5.532624324162801,5.478736256941771,5.413742105166118,5.406474059973007,5.3866316966521435,5.291035872239333,5.198057040190085,5.097300957410764,4.9880395119006815,4.88025103471218,4.765416133098113,4.650550927871313,4.535490311109102,4.423605258648212,4.315586438545814,4.2149535692655125,4.115988890329997,4.022742931659405,3.932030494396503,3.8462986518175173,3.768442233403524,3.6995662664755797,3.6384314329196243,3.5815786765171933,3.5296464333167443,3.483653111335559,3.4439976643293333,3.407793803092761,3.3757218091915817,3.3481942812601724,3.3233299377637033,3.301534952261509,3.282822217696752,3.264734243735289,3.2488303306775217,3.2353986226595364,3.222858007137592,3.2116598838414903,3.201549517802703,3.1914337353828626,3.182959348727495,3.175509770711263,3.1678874431512294,3.0934065794333434,2.3732932806015015,1.8035157567415483,1.5923819908728967,1.4779238746716425,1.396200335942782,1.3507853287916918,107072210
83,5.6667726039886475,5.592078863046108,5.531374127436907,5.4692884133412285,5.398003275577839,5.385943562556536,5.366101864056709,5.2761837519132175,5.183628173974844,5.071205175839937,4.956699652549548,4.841117003025153,4.720071431918022,4.607692198875623,4.496008341129009,4.386930563510993,4.274386589343731,4.172790154432639,4.067405853516016,3.9738672207563353,3.8832367016718936,3.8001009623209634,3.7290486555833082,3.658635756908319,3.5961078863877516,3.5423725140400424,3.4926758240430784,3.448333862500313,3.4091186706836405,3.375078482505603,3.3445558486840663,3.3185029396644006,3.2947371861873527,3.272914324051295,3.253449886273115,3.236090776247856,3.2208396165798874,3.207434440270448,3.1955988651666885,3.1851387451856565,3.175849981797047,3.16771090336335,3.1610620205218973,3.154217072022267,3.148049929203131,3.075674524674049,2.425884193334824,1.8740709317036164,1.6552364016190553,1.530341013883933,1.4392266762562287,1.3877753233298278,107072210
84,5.699383326065846,5.630100406133211,5.570580069835369,5.507591189482273,5.440493119068635,5.423623648973612,5.407048995678242,5.314706032092754,5.21298335148738,5.098883384313339,4.982933918635051,4.875466670745459,4.762786211111607,4.657741693349985,4.553325005066701,4.440232753753662,4.326241377072456,4.220506503031804,4.123461564381917,4.029039700826009,3.939952599696624,3.858585382119203,3.783678818971683,3.714623591838739,3.651431529949873,3.5948366201840916,3.5433113208183875,3.4979701347840138,3.456802955040565,3.419562749373607,3.3864087691673865,3.357336246050321,3.3317169470664783,3.308654540624374,3.288858242523976,3.2715111512404222,3.2555862695742874,3.241466461083828,3.228831022213667,3.218344670075637,3.2085043161343307,3.199987191420335,3.1922120375510974,3.184815602424817,3.1780508909469996,3.106932227428143,2.519216532890613,1.9793575314375071,1.7769270967214534,1.6468496674146407,1.5509765300995264,1.4913115149889238,107072210
85,5.7008330302360735,5.634348215200962,5.5747795685743675,5.514563945623545,5.448564124413026,5.432168893325023,5.398039762790386,5.30895735667302,5.201521396636963,5.1026473289881,4.986748511974628,4.8752875328063965,4.7727281374809065,4.663823029933831,4.548357804616292,4.440448137430044,4.334596004241552,4.228154378059583,4.127102827414488,4.039901849551079,3.954291661580404,3.8699153508895483,3.792477240929237,3.7215958803127975,3.659189970065386,3.601358358676617,3.5492221453250985,3.5025762227865367,3.4599766303331423,3.4213603337605796,3.387240727742513,3.3573690133217053,3.3310314753116708,3.307888379463783,3.2868993221185145,3.268233128083058,3.2522358344151425,3.2377886527623887,3.2252641029846973,3.2141333665603247,3.204477695318369,3.196231860380906,3.1892698055658584,3.183017449501233,3.1772373089423547,3.09918443667583,2.5798416764308243,2.046322429791475,1.8455106264505632,1.7077957896085887,1.5994954934486976,1.5287710550503852,107072210
86,5.663523640388098,5.598471870789161,5.533920624317267,5.470636049906413,5.406091243792803,5.3721214563418656,5.358886009607559,5.260827315159333,5.155650566785764,5.041492969561846,4.934130772566184,4.819595232988015,4.707371638371394,4.5972394698705425,4.483772589610173,4.375523652785864,4.269398340812097,4.17167487511268,4.07905853100312,3.9888691229697986,3.90197020310622,3.8235768599387927,3.752543424948668,3.686144064634274,3.6259446999965568,3.571177990008623,3.5211151318672376,3.4759097343836074,3.435227760901818,3.3997933925726476,3.368936978853666,3.3415674429673414,3.3186722046289687,3.298152336707482,3.280161264615181,3.2644875783186693,3.2506242715395413,3.2381515136131873,3.227383100069486,3.218051934853578,3.209451901607024,3.2024850784203944,3.196162902391874,3.1906763529166198,3.1857809959313808,3.1044050791324715,2.6508317467493887,2.1081071419593616,1.8887346814840267,1.759260234160301,1.6431627013744452,1.564400782951942,107072210
87,5.833073961429107,5.769239388979399,5.69572087434622,5.632062899760711,5.561683456103007,5.514581726147578,5.436557782001985,5.3295476375482025,5.220288998041397,5.108978809454502,4.9958475064008665,4.874879127893692,4.755484886658498,4.643887739915114,4.522501040727664,4.4081909106327934,4.298962617531801,4.187760120783096,4.083301421923515,3.986293370907123,3.895286547832,3.818092706875923,3.7437635018275333,3.671945651372274,3.6062728258279653,3.546591288004166,3.4937956516559305,3.4473285430516953,3.4069627676254663,3.372663277846116,3.3391346564659705,3.3089571793874106,3.2826872727809806,3.259501677293044,3.2390123147230883,3.2208056388757167,3.2044266492892532,3.190358981108054,3.1773108885838437,3.165898861029209,3.1562866492149158,3.147462526957194,3.139690338036953,3.132272494144929,3.1260416263189073,3.067819601450211,2.641719807416965,2.1286358879162717,1.8862671011533492,1.7362320851057003,1.629171602236919,1.5390043304516718,107072210
88,5.838392496109009,5.771501645063743,5.699491999088189,5.629944153321095,5.554246812294691,5.492139718471429,5.403974789839524,5.311413923899333,5.204262109903189,5.0748312167632275,4.954414979005471,4.826162998492901,4.705917480664375,4.5740873630230245,4.448715607325236,4.326845682584322,4.214051154943613,4.1054678574586525,4.002153372153257,3.909054927336864,3.822626994206355,3.7477776881976004,3.6762997187100925,3.6103602189284105,3.548438689647577,3.4940154613592687,3.446026514738034,3.4026463337433643,3.3648401896158853,3.330921558233408,3.3027527760236692,3.27681381885822,3.254088432360918,3.232751577328413,3.2137090242826023,3.196245260727711,3.1808689557589016,3.167598308661045,3.155228847112411,3.1446145864633412,3.1349321940006356,3.1262742556058445,3.118518034617106,3.111433823903402,3.1052153477301965,3.0619376806112437,2.721328515272874,2.282584161330492,2.009309131365556,1.834324170381595,1.722882295266176,1.6372925975383856,107072210
89,5.860574101790403,5.787775070239336,5.715461627030984,5.634634910485683,5.542718560267717,5.490269468380855,5.408685843149821,5.301878599020151,5.188952238131792,5.061152299245198,4.922281350844946,4.7839154708079805,4.64930508686946,4.516551653544108,4.394731937310635,4.2821699655973,4.167336494494707,4.058309072103256,3.9563738382779636,3.861437369615604,3.774413212751731,3.7025529665824695,3.6340684401683316,3.5734727138128037,3.5140723631932187,3.461160433598054,3.4143451910752516,3.3744363479125195,3.3388667473426232,3.308503743929741,3.2801981400220823,3.2559319398342033,3.234215577443441,3.215221704580845,3.1985965692079983,3.1838223261710925,3.1705498634240565,3.15874981880188,3.1486797577295547,3.1398784808623486,3.131569299942408,3.124339122038621,3.1173989589397726,3.1113401437417054,3.105606733224331,3.069777916639279,2.814464298578409,2.4245917109342723,2.184206925905668,1.9834624574734614,1.8455084806833513,1.7550523112981746,107072210
90,5.890015464562636,5.814983563545423,5.737377243164258,5.649906063691164,5.555312141394004,5.501195724193867,5.414370836355747,5.310692603771503,5.187840926341521,5.062005385374412,4.920527641589825,4.783157189687093,4.651323954264323,4.514549836134299,4.396772959293464,4.277203119718111,4.164806427099766,4.05573330170069,3.9511152658707056,3.8639009365668664,3.7764468009655294,3.696703929167527,3.6275055714142628,3.561218512363923,3.5032053910768948,3.453872185487014,3.4075445578648496,3.365620020108345,3.327279928403023,3.294474882957263,3.2640818510300074,3.2372473936814528,3.2137859845772767,3.1927753411806545,3.1749547750521927,3.159061762002798,3.1455561381119947,3.133721663401677,3.123431933231843,3.11445052195818,3.106004556020101,3.0984920171590953,3.0919131071139603,3.085725876001211,3.0800135013384695,3.04505930802761,2.8219632521653786,2.4794412637368226,2.254094455486689,2.064792596376859,1.917854565840501,1.8153361234909449,107072210
91,5.968786685894697,5.8905188624675455,5.805912907306965,5.724117716153462,5.632820699459467,5.576630873557849,5.472272279935005,5.366766055425008,5.242172497969407,5.111879147016085,4.976286625250792,4.8359811795063505,4.7114027463472805,4.581645965576172,4.446578038044465,4.325253425500332,4.2140560027880545,4.108461722349509,4.004643012315799,3.9078050332191663,3.8188495146922574,3.7468558091383715,3.6733590150490785,3.6021399681384745,3.538336607126089,3.482319782941769,3.431699514389038,3.386882030046903,3.349558549049573,3.3132324463281875,3.2807438251299734,3.2523646782606077,3.2275252158825216,3.2058079548371143,3.1871285499670567,3.1706582521780944,3.1562715493715725,3.1436512103447547,3.1325956063392835,3.12253475189209,3.11451993844448,3.1067289939293494,3.099784117478591,3.093700421162141,3.087781141965817,3.07165265083313,2.839421101105519,2.51319010135455,2.2939494924667554,2.0929435399862437,1.9274861063712683,1.8195784642146184,107072210
92,6.121871679257124,6.039728311391977,5.954220099326892,5.867243840144231,5.7733665979825535,5.6727291620694675,5.550635313376402,5.428309342800042,5.312157508654472,5.1856590295449285,5.040570014562363,4.904084083361504,4.768668957245656,4.632716398972732,4.503229397993821,4.385943486140325,4.271247937129094,4.153211483588586,4.043338751181578,3.9382620652516684,3.843889383169321,3.757039883197882,3.6757603547511954,3.6121929853390427,3.548696750249618,3.4888270451472354,3.433903681926238,3.3854758005875807,3.3432058004232554,3.304440431105785,3.2695782551398644,3.2378216890188365,3.2105504060402894,3.186532436273037,3.164594320150522,3.145352400266207,3.1284236357762265,3.113841619247045,3.1009704883282003,3.089435773018079,3.078809353021475,3.0694551284496603,3.060825433486547,3.0532676501151843,3.0461609057891064,3.0399696276738095,2.820264073518606,2.5149388282726974,2.2765705371514344,2.0742797545897655,1.8993871701069367,1.786166434104626,107072210
93,6.117539087931315,6.034247911893404,5.946513053698418,5.8570260512523165,5.763131924164601,5.664466234353872,5.552059467022236,5.433019760327461,5.311513375013303,5.180831835820125,5.047311073694473,4.909116170345208,4.775325078230638,4.639938837442642,4.515234831051949,4.392515365894024,4.277653033916767,4.16116537191929,4.055068150544778,3.9475519168071256,3.854819676814935,3.7674356668423385,3.6855467771872497,3.610928761653411,3.5401376760922947,3.4754415903335962,3.4176922761476956,3.3676256766686072,3.3209929955311313,3.277831040895902,3.241175413131714,3.2075209678747716,3.176740823647915,3.1490390667548547,3.124752166943672,3.1034933725992837,3.084265556090917,3.0673408997364535,3.0521510319832044,3.0389407842587204,3.027098521208152,3.0168916262113132,3.0076638551858754,2.999429097542396,2.9922098379868727,2.985370538173578,2.8008499390039687,2.53970489746485,2.3466953130868764,2.155918899254921,1.9811437741304054,1.8554417490959167,107072210
94,6.153806955386431,6.061676979064941,5.973085415668977,5.885686568724803,5.780778615902632,5.6740665802588826,5.554040554242256,5.440839376205053,5.313588961576804,5.189664473900428,5.0605986423981495,4.920683004917243,4.787730565437903,4.658737280429938,4.536016183021741,4.409201683142246,4.282255331675212,4.1682090147947655,4.0565237020834894,3.950534912256094,3.854908356299767,3.763035474679409,3.6755440540802784,3.59841643846952,3.527709569686498,3.462428942704812,3.405067217655671,3.3517296681037316,3.306660853899442,3.263279615304409,3.22432725246136,3.1892098646897535,3.1566684062664327,3.1275721146510196,3.101708858441084,3.078524033228556,3.0580484378032193,3.0400853034777517,3.024585320399358,3.010818689297407,2.997747005560459,2.986295651166867,2.9758267341515956,2.9671699756231065,2.959089756011963,2.951846562899076,2.781486560136844,2.5343451285973573,2.3495307839833774,2.1920754542717567,2.051750401655833,1.9617326626410851,107072210
95,6.273513353787935,6.175217310587565,6.079749156267215,5.979249734144944,5.873792379330366,5.760716034815862,5.637772865784474,5.524818567129282,5.3991180566641,5.264541149139404,5.134235418759859,5.013661653567583,4.874812578543638,4.731411897219145,4.594627624902969,4.473666472312732,4.347280490092742,4.23106722953992,4.114701686761318,4.006074379651975,3.9047140586070523,3.810358634361854,3.7217798171899257,3.6426088993365946,3.569278986026079,3.5019550690284142,3.438089676392384,3.381761129085834,3.330535705272968,3.284885125282483,3.242143166370881,3.20437853764265,3.169343349261162,3.138818098948552,3.1110708652398524,3.085892010957767,3.064069595092382,3.045196099159045,3.027041643093794,3.010723230166313,2.996662078759609,2.983414417658097,2.9720230041406093,2.961807446602063,2.952738236158322,2.944541668280577,2.7764658438853727,2.556270984502939,2.386308333812616,2.2248429549046054,2.09341537188261,2.0064776891317124,107072210
96,6.374697942000169,6.2681870215978375,6.157548317542443,6.0453398655622435,5.920487318283472,5.791351440625313,5.6747822150205955,5.555944723960681,5.415146069648938,5.288067010732798,5.149812686137664,5.0034188123849725,4.8633694771008615,4.726842733529898,4.587379369980249,4.454989164303511,4.3363007521018,4.218946774800618,4.094435117183587,3.9852991837721605,3.881495952606201,3.7884882413423977,3.706102346762633,3.62335650737469,3.5485497071192813,3.478318073810675,3.4160647697937794,3.359299464103503,3.307606189678877,3.262063986215836,3.2203181890340953,3.1804796059926352,3.1446529963077645,3.1123154224493566,3.0836648513109255,3.0582053050016746,3.035428884701851,3.0152254777076917,2.9974334851289406,2.981947348668025,2.9682978055416007,2.956160123531635,2.945723833181919,2.936168352762858,2.927836216413058,2.920383013211764,2.7773328775014634,2.5851512322059045,2.434908374761924,2.306849875511267,2.1692606929021006,2.0710929815585795,107072210
97,6.518726189931233,6.411612620720496,6.291801293690999,6.165112250890488,6.024427389487242,5.9012286846454325,5.769372133108286,5.652289855174529,5.516188108004057,5.386624910892585,5.250360329945882,5.099928122300368,4.9578836881197414,4.807006689218374,4.666590812878731,4.530279416304368,4.39713899905865,4.268404459341978,4.148659327091315,4.036978257008088,3.928710882480328,3.833107569278815,3.739907680413662,3.6541785582517967,3.576157325353378,3.5064634054135055,3.4459502391326122,3.3865296168205066,3.3316031908377624,3.2827544456873183,3.2381778680361233,3.1990154339716983,3.1634119168306007,3.131837643109835,3.104263592989017,3.0790338883033166,3.05639508443001,3.0367497358566675,3.0194966120597644,3.0040230812170567,2.9910660217969847,2.9790821992433987,2.968487317745502,2.9589618964072986,2.9505929946899414,2.9431722408685927,2.825935421845852,2.6311566218351707,2.4799474752866306,2.364893065049098,2.2763839073670216,2.177033137052487,107072210
98,6.607266071515205,6.495293739514473,6.377928733825684,6.246598194807004,6.10846130664532,5.963192976438082,5.834862281114627,5.718116919199626,5.585664162269006,5.445425767164964,5.295997913067158,5.156433887970754,5.009627745701716,4.861561701847957,4.7155716358087005,4.57938646658873,4.450427776727921,4.319356906108367,4.195057214834751,4.075322035031441,3.964645960392096,3.8732675650180917,3.779815056385138,3.6884410136785264,3.607735664416582,3.5322357752384286,3.4629488296997852,3.400987215531178,3.3427830231495395,3.2902914927555966,3.243257767114884,3.200457077759963,3.1622781570141134,3.1291556725135217,3.1004182558793287,3.0748111529228015,3.0516961171076846,3.031236006663396,3.0132650228647084,2.9982949036818285,2.98493086374723,2.9733927066509542,2.9633130049094176,2.9539605593070006,2.946401834487915,2.9390611954224415,2.854003588358561,2.6673512428234787,2.5305949052174888,2.4162140030127306,2.337626929466541,2.2724975301669192,107072210
99,6.673534943507268,6.558075941525972,6.435913269336407,6.306412843557505,6.16579288091415,6.021676100217379,5.897181975535857,5.783187927343906,5.642139605986766,5.496244956285525,5.35888961645273,5.205525850638365,5.056623886793088,4.9120026001563435,4.765065180949676,4.615869094163943,4.470699469248454,4.345133952605418,4.220824278317965,4.100870450337728,3.986260732014974,3.876864567781106,3.7803348088875794,3.691359458825527,3.607459911933312,3.5270922795320168,3.4538898101219764,3.3858238305801,3.3247991464076896,3.2700942357381186,3.219340538367247,3.172794433740469,3.131371797659458,3.094289082747239,3.061560184527666,3.0325258450630383,3.0068159714723244,2.984391884926038,2.96517223578233,2.948124090830485,2.9337309018159523,2.921018111400115,2.9103036110217753,2.900995584634634,2.8934345856691017,2.8864019161615615,2.8525253381484594,2.725227863360674,2.5851471546368723,2.483996412692926,2.4162888802014866,2.3485433291166258,107072210
100,6.723340095617832,6.596270524538481,6.472652288583609,6.340811020288712,6.201611176515237,6.062181582817664,5.931295566069774,5.802044073740642,5.664865432641445,5.518888082259741,5.3720030051011305,5.219285121330848,5.055791133489365,4.893000089205229,4.746111148442978,4.613785486954909,4.470985498183813,4.332392521393605,4.203490734100342,4.079288189227764,3.9633558713472805,3.856911451388628,3.7536004139826846,3.655003608801426,3.5686982717269506,3.4855611324310303,3.412118006975223,3.3458247796083107,3.2816469852740946,3.2223617419218407,3.168858833802052,3.120755489055927,3.077915717393924,3.0397078563005495,3.0060735115638146,2.975854378480178,2.949523375584529,2.9259227422567515,2.9050534933041305,2.8870180203364444,2.871493351765168,2.8581110575260262,2.847613689226982,2.8376243022771983,2.829095877133883,2.821258599941547,2.810242127149533,2.7525411935952993,2.6357797598227477,2.534043116447253,2.463104526201884,2.39898865039532,107072210
101,6.7643985870556955,6.6313598828438005,6.50503290616549,6.362534266251784,6.209257834996933,6.06649286319048,5.936166665492913,5.803476883814885,5.671100286337046,5.529889290149395,5.377515976245586,5.221291566506411,5.06534037223229,4.909701934227576,4.765401595678085,4.616153863760141,4.4684929847717285,4.329077818454841,4.201939436105581,4.079900154700646,3.9603427251180015,3.845824877421061,3.739491377121363,3.64097174620017,3.553881694109012,3.4739731275118313,3.3972044541285586,3.325694353152544,3.260766848539695,3.2042076771075907,3.150418813412006,3.1008600027133255,3.056770593692095,3.0174003564394436,2.9821982016930213,2.951699232443785,2.9246419759897084,2.900946604899871,2.880313304754404,2.862266467167781,2.8466948851560936,2.833055331156804,2.821454800092257,2.811224815173027,2.8022887951288467,2.794349749883016,2.7869820655920567,2.741574363830762,2.655627192595066,2.569753634623992,2.503904642202915,2.4414859047302833,107072210
102,6.8374191064101,6.69852448732425,6.55450352644309,6.39728063192123,6.242565766358987,6.094317032740666,5.963610636882293,5.835233346009866,5.708774322118515,5.5570071660555325,5.4087108587607355,5.257576111035469,5.102630126170623,4.945457910880064,4.798364541469476,4.648939646207369,4.500815978417029,4.356870932456775,4.222425888746213,4.0939053021944485,3.972719437036759,3.863306766901261,3.7603291181417613,3.6655296301230407,3.571903821749565,3.484231459788787,3.404699307221633,3.335323174794515,3.268148966324635,3.207193123988616,3.1529394724430184,3.1033672797374234,3.0580311188331017,3.017514577278724,2.981691843424088,2.9498402644426394,2.9222521292857633,2.898619003784962,2.8767971258897047,2.8580506092462783,2.841053721232292,2.8266760294254007,2.8139852621616464,2.802876130128518,2.793407379052578,2.784650365511576,2.777154121643458,2.7496655140167627,2.675795399225675,2.5905608855761013,2.518286714187035,2.469872768108661,107072210
103,6.955513367286096,6.803284363868909,6.659084625733205,6.496762642493615,6.342415858537723,6.178862082652556,6.042609337048653,5.91106897745377,5.776749329689221,5.626984278361003,5.476777688050881,5.329705458420974,5.176206466479179,5.008328694563645,4.84597757535103,4.709009317251352,4.5599403992677345,4.417183924943973,4.284149854611128,4.1567439788427105,4.037057962173071,3.9241744860624657,3.820480132714296,3.7198332150777182,3.62698386877011,3.54039488083277,3.4608685481242643,3.388274779686561,3.3230968622060924,3.2657019236148934,3.2102361886929245,3.1597724572206154,3.1148515175550413,3.0749773673522167,3.038630558894231,3.0060793436490574,2.977367945206471,2.9520833370013113,2.9296070490127954,2.910201836854984,2.8926741098746276,2.8773740254915676,2.8639294795500927,2.85218969369546,2.842014092665452,2.8324823685181446,2.8245122799506555,2.8171305778699045,2.763163740818317,2.6948459637470736,2.6217331091562905,2.563433356774159,107072210
104,7.097101932916885,6.940784099774483,6.790574134924473,6.627710440219977,6.466395683777638,6.305356649252085,6.171136587094038,6.046748564793513,5.914161865527813,5.778254056588198,5.626441698807937,5.462201827611679,5.305280343080178,5.150736478658823,4.987953234941531,4.830295513837766,4.681050007159893,4.541653315226237,4.406247346829145,4.275183909978622,4.149295183328482,4.031768126365466,3.9226435392330856,3.822487849455613,3.7241904857831125,3.632082951374543,3.5473807469392433,3.470030802946824,3.399019424731915,3.3366910372024927,3.27778207950103,3.2237608982966495,3.174996492190239,3.1317504674960404,3.092828108714177,3.0578422790918593,3.0265115530062943,2.9987986026666102,2.9744984614543424,2.952707987565261,2.934168277642666,2.9170937904944787,2.9023795066735683,2.888989815345177,2.877033478174454,2.8665948525453224,2.8570974178803272,2.8488974510095058,2.8313035475902066,2.782992014518151,2.7353917268606334,2.678993726388002,107072210
105,7.2880150599357405,7.130453305366712,6.971054150508,6.792616721911308,6.621758717757005,6.456277871743227,6.3060228274418755,6.188154416206555,6.053842153304663,5.907369650327242,5.746344505212246,5.592559814453125,5.418748990083352,5.253872088896922,5.105059501452324,4.953233474340195,4.795343203422351,4.643302917480469,4.504770914713542,4.374062733772473,4.248491892447839,4.1254377731910115,4.007992885051629,3.896587781417064,3.79392977249928,3.698446524448884,3.6073057651519775,3.5232749168689432,3.4471684724856644,3.3780133296281862,3.314832363373194,3.2588249292129126,3.207541606365106,3.1615993732061143,3.1215461767636814,3.0850042013021617,3.0525269508361816,3.0242744042323184,2.998760840831659,2.9762941751724634,2.956528425216675,2.9389818815084605,2.9235778343983188,2.9098622432121863,2.8976968007209973,2.886911948521932,2.8774821085807605,2.8696066538492837,2.862473408381144,2.842084902983445,2.8099253116509852,2.780731879747831,107072210
106,7.437127039982722,7.27073686550825,7.099008694673196,6.933907790061755,6.7643746718382225,6.593590100606282,6.4367034863203,6.306601328727527,6.184550101940449,6.042397120060065,5.886369741879976,5.725967284960625,5.578779709644807,5.417303928962121,5.254039446512858,5.087290445963542,4.931420521858411,4.7811061174441605,4.636615912119548,4.493362280038687,4.3535003295311565,4.220259605309902,4.098862703029926,3.984893370897342,3.8736029038062463,3.76985947902386,3.6766098462618313,3.589338773336166,3.5096847399687157,3.436637982344016,3.3699590120560083,3.309851811482356,3.2561827439528246,3.208048710456261,3.1653795425708475,3.127227006814419,3.0935839322897105,3.063570071489383,3.0381448635688195,3.0138763708946033,2.9924438183124247,2.973287282845913,2.9560916882294874,2.940952949034862,2.9275241509462013,2.9155117701261473,2.9046853322249193,2.895062361008082,2.8864768896347437,2.8714436965110974,2.8434096421950903,2.8216595344054394,107072210
107,7.611999548398531,7.44074882605137,7.268171518276899,7.098316865089612,6.924708097408979,6.765333676949526,6.592509758778108,6.468202859927446,6.3315557944468965,6.18403791769957,6.017799071776561,5.855714162190755,5.699500988691281,5.526200979183882,5.353095054626465,5.183477096068553,5.030577794099465,4.870712659297845,4.714281400044759,4.5662737381763945,4.424949694902469,4.29041531147101,4.167183117988782,4.050146750914744,3.9406981468200684,3.8372154358105783,3.7416163896903014,3.654000765238053,3.57410078170972,3.5015720954308143,3.436002181126521,3.377771958326682,3.324750374525021,3.277080939366267,3.2344920451824484,3.1966755451300206,3.1631663151276417,3.132588728880271,3.10603719491225,3.0814944413992076,3.059943358103434,3.040288888491117,3.0228212552192883,3.0069757883365336,2.9922909492101426,2.979314339466584,2.9671923991961355,2.9564366401770177,2.9465388640379295,2.9293018579483032,2.911717103077815,2.888165840735802,107072210
108,7.7929965899540825,7.607241655007387,7.418795952430139,7.242697862478403,7.06806851656009,6.896754484910232,6.738955717820388,6.613624511620937,6.463218505565937,6.303160288395026,6.137277248578194,5.967037616631924,5.78598934564835,5.598373951056065,5.41573577049451,5.247615826435578,5.0733938828492775,4.903502892225217,4.740584911444248,4.589520050929143,4.448634392175919,4.317795007656782,4.194622149834266,4.077811192243527,3.969841541388096,3.8702549384190488,3.778826444576948,3.696217127335377,3.620002942207532,3.5505497455596924,3.4866550885714016,3.4293945752657375,3.377297731546255,3.330358529702211,3.2882871505541678,3.250387680836213,3.216775026076879,3.1869989664126663,3.1595924389668,3.1351331808628182,3.113230197857588,3.0934189344063783,3.0750139554341636,3.0584252981039195,3.0431472399295907,3.0294352311354418,3.0169418347187533,3.0056994266999073,2.99563708060827,2.9845067843412743,2.967720789787097,2.9544173998710437,107072210
109,7.9441716609857025,7.749280574994209,7.557490813426482,7.372360694102752,7.19299142788618,7.022270691700471,6.867016767844175,6.733673572540283,6.578375963064341,6.419572243323693,6.248330385257036,6.072597136864295,5.9002191837017355,5.722225018036672,5.535785870674329,5.351521785442646,5.171606993063902,4.99420069425534,4.828953840793708,4.672353658920679,4.521760842739007,4.382479074673775,4.2519367046845264,4.131991105201917,4.020142579690004,3.917325258255005,3.821072749602489,3.7333900989630284,3.6526043170537705,3.5795399898137803,3.513649066289266,3.4532763407780576,3.399223254277156,3.3507247949257875,3.307739031620515,3.2694094670124545,3.2350194454193115,3.204654485751421,3.178512059725248,3.1551928520202637,3.134705494611691,3.1159425301429553,3.099077493716509,3.0837646967325454,3.0701387356489134,3.057855263734475,3.046841169014955,3.0372125735649695,3.0284884984676657,3.020898770063351,3.01404171417921,3.002953737210005,107072210
110,8.136676751650297,7.940978918320093,7.745528062184651,7.559415951753274,7.380956295209053,7.206774711608887,7.046756878877297,6.9058230473445015,6.740200446202205,6.583352859203632,6.413829583388108,6.231821329165728,6.053487704350398,5.865340514060779,5.671257936037504,5.4827549029619265,5.297647525102664,5.120242351140732,4.948644491342398,4.785500660920754,4.633579517022158,4.491655685962775,4.359855340077327,4.235805004070967,4.121641654234666,4.016623362516746,3.9187431152050314,3.829556886966412,3.7482869502825613,3.6741855572431517,3.6071129395411563,3.546960738989023,3.4929329248575063,3.4453798685318384,3.4026983945797653,3.3645287599319067,3.3305739133785934,3.301258453956017,3.274411011964847,3.251036075445322,3.2301630056821384,3.2117163951580343,3.1955807209014893,3.181161654301179,3.1680981318155923,3.1568382642208,3.14637277676509,3.137199322382609,3.129102499057085,3.1216871921832743,3.1152057464306173,3.109430423149696,107072210
