date,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5,temp_7
1989-10-18,8.210561752319336,8.202640533447266,8.1218719482421875,8.036430358886719,7.982274055480957,7.8109354972839355,7.699690341949463,7.608341217041016,7.365911483764648,7.284936904907227,7.072973728179932,6.938821315765381,6.7864861488342285,6.717597961425781,6.258639335632324
1989-10-19,7.462637901306152,7.447171211242676,7.329658031463623,7.3102641105651855,7.160350799560547,6.97841739654541,6.962386131286621,6.737684726715088,6.571934223175049,6.47591495513916,6.2419023513793945,6.1669816970825195,6.0821428298950195,5.806446075439453,5.375296592712402
1989-10-20,7.096656322479248,7.090837001800537,6.999977111816406,6.923843860626221,6.844731330871582,6.651366710662842,6.581289768218994,6.421205520629883,6.150239944458008,6.1425957679748535,5.804880619049072,5.752956867218018,5.457573890686035,5.4090375900268555,4.9547295570373535
1989-10-21,6.6913676261901855,6.684621810913086,6.583657264709473,6.552099227905273,6.4250264167785645,6.245091915130615,6.225070953369141,5.985495090484619,5.827383995056152,5.699362277984619,5.384284973144531,5.3650712966918945,4.996308326721191,4.954916000366211,4.603510856628418
1989-10-22,6.506109237670898,6.481132984161377,6.404398441314697,6.370482921600342,6.201440334320068,6.153125762939453,5.9864115715026855,5.786393165588379,5.729349136352539,5.429340362548828,5.360894680023193,5.087591171264648,4.88321590423584,4.707751274108887,4.287158966064453
1989-10-23,6.668872356414795,6.641983985900879,6.598923683166504,6.49952507019043,6.461921691894531,6.27601957321167,6.2612714767456055,6.048152446746826,5.963520050048828,5.781827449798584,5.597095966339111,5.47962760925293,5.139414310455322,4.7213664054870605,4.146780967712402
1989-10-24,7.0755696296691895,7.05440092086792,7.011394023895264,6.958171844482422,6.8787713050842285,6.806766033172607,6.70660924911499,6.612335205078125,6.503231048583984,6.378560543060303,6.107153415679932,5.799864292144775,5.449885845184326,4.96046257019043,4.057876110076904
1989-10-25,7.440318584442139,7.420259475708008,7.397450923919678,7.361418724060059,7.300718307495117,7.295257568359375,7.2796125411987305,7.152097225189209,6.983455657958984,6.794850826263428,6.583736419677734,6.3424835205078125,6.0478644371032715,5.498589515686035,4.126199245452881
1989-10-26,8.111382484436035,7.925426959991455,7.8612236976623535,7.8429999351501465,7.8186798095703125,7.755414962768555,7.65146017074585,7.5230560302734375,7.387235164642334,7.25140380859375,7.110079288482666,6.947799205780029,6.72709846496582,6.066446304321289,4.187412261962891
1989-10-27,8.872403144836426,8.610199928283691,8.500157356262207,8.470329284667969,8.465506553649902,8.447700500488281,8.405972480773926,8.34213924407959,8.258480072021484,8.153736114501953,8.019986152648926,7.842118263244629,7.575895309448242,6.533226490020752,4.431393146514893
1989-10-28,9.490504264831543,9.33717155456543,9.290002822875977,9.283503532409668,9.277417182922363,9.2415618896484375,9.164912223815918,9.047889709472656,8.896588325500488,8.71830940246582,8.50512981414795,8.22877311706543,7.840889930725098,6.61373233795166,4.33983850479126
1989-10-29,9.750712394714355,9.736186981201172,9.67974853515625,9.638484001159668,9.534735679626465,9.455645561218262,9.366325378417969,9.303228378295898,9.188681602478027,8.863749504089355,8.522394180297852,8.164530754089355,7.735352516174316,6.39164400100708,4.476813316345215
1989-10-30,9.934221267700195,9.890783309936523,9.87601089477539,9.76029109954834,9.681900978088379,9.530705451965332,9.36322021484375,9.199917793273926,9.031960487365723,8.87937068939209,8.803953170776367,8.367487907409668,7.853146553039551,6.3593292236328125,4.61685037612915
1989-10-31,9.573890686035156,9.56430721282959,9.48617172241211,9.3914947509765625,9.327441215515137,9.090205192565918,9.032614707946777,8.769208908081055,8.590553283691406,8.368302345275879,8.23310661315918,8.098840713500977,7.859809398651123,6.337467193603516,4.82594633102417
1989-11-01,8.770074844360352,8.702452659606934,8.687926292419434,8.5201416015625,8.417015075683594,8.283018112182617,7.969178676605225,7.966302871704102,7.56947135925293,7.521597385406494,7.218243598937988,7.111734867095947,7.052998065948486,5.6432037353515625,4.361963748931885
1989-11-02,7.674310684204102,7.658257961273193,7.513571262359619,7.500895977020264,7.280271053314209,7.1349053382873535,6.965288162231445,6.701065540313721,6.561703681945801,6.345497131347656,6.116221904754639,6.045803546905518,6.011685848236084,4.844332218170166,3.84883975982666
1989-11-03,6.529829025268555,6.477900505065918,6.4449896812438965,6.309593200683594,6.211411476135254,6.034841537475586,5.872485160827637,5.6572675704956055,5.5216193199157715,5.2100653648376465,5.171294212341309,4.934895992279053,4.703794479370117,4.185842037200928,3.441288948059082
1989-11-04,5.5001349449157715,5.432406902313232,5.425247669219971,5.245091438293457,5.209110736846924,4.962290287017822,4.909069061279297,4.609199047088623,4.598165035247803,4.2890520095825195,4.208464622497559,3.9492359161376953,3.5658950805664062,3.5469813346862793,3.1576972007751465
1989-11-05,4.66030216217041,4.624197483062744,4.561105728149414,4.445277690887451,4.364789962768555,4.1771674156188965,4.108265399932861,3.8811707496643066,3.8254103660583496,3.5525450706481934,3.5475449562072754,3.186397075653076,3.1442809104919434,3.0575132369995117,2.651700019836426
1989-11-06,4.574044704437256,4.553899765014648,4.436595439910889,4.364286422729492,4.195380687713623,4.064043045043945,3.905163288116455,3.7112483978271484,3.612597942352295,3.3544058799743652,3.2834067344665527,3.089653730392456,3.008744716644287,2.7222037315368652,2.062376022338867
1989-11-07,4.3663010597229,4.355132579803467,4.204761505126953,4.190569877624512,3.932990074157715,3.918595790863037,3.644773006439209,3.5505728721618652,3.376617908477783,3.1621267795562744,3.058633327484131,2.9757165908813477,2.9375529289245605,2.3836097717285156,1.6328775882720947
1989-11-08,4.182895183563232,4.126809597015381,4.083982467651367,3.9464516639709473,3.856781482696533,3.704507350921631,3.5216712951660156,3.4604439735412598,3.256925106048584,3.11624813079834,3.046710729598999,3.0217981338500977,3.015638828277588,2.2724952697753906,1.485658049583435
1989-11-09,4.4536051750183105,4.4250288009643555,4.339176654815674,4.268148422241211,4.114145278930664,3.986811637878418,3.837735176086426,3.565687656402588,3.490525722503662,3.3372278213500977,3.1717965602874756,3.0600242614746094,3.053412437438965,2.648566961288452,1.7148618698120117
1989-11-10,4.569617748260498,4.563103675842285,4.439088344573975,4.430707931518555,4.200900554656982,4.17241096496582,3.910172939300537,3.6883273124694824,3.622286796569824,3.3786606788635254,3.200623035430908,3.0839431285858154,3.068455696105957,2.7667126655578613,1.6804993152618408
1989-11-11,4.392055034637451,4.344171524047852,4.295290470123291,4.165666103363037,4.069443702697754,3.852754592895508,3.757171630859375,3.415679931640625,3.3073296546936035,3.1032748222351074,2.8608763217926025,2.6928701400756836,2.645881175994873,2.3175885677337646,1.2229766845703125
1989-11-12,0.7326469421386719,1.6453953981399536,2.612363815307617,2.645475149154663,2.6914687156677246,2.72788667678833,2.897256851196289,3.1497268676757812,3.214148998260498,3.4381909370422363,3.5807814598083496,3.6955018043518066,3.8054370880126953,3.862457275390625,3.9025087356567383
1989-11-13,0.12150967121124268,0.9761729836463928,1.9935365915298462,2.447783946990967,2.4835898876190186,2.5001931190490723,2.634526491165161,2.6429123878479004,2.6455087661743164,2.8454432487487793,2.99796199798584,3.0543699264526367,3.1970438957214355,3.210134506225586,3.265666961669922
1989-11-14,-0.0800398588180542,0.6183373332023621,1.5956134796142578,2.1381454467773438,2.138624668121338,2.2155508995056152,2.2196366786956787,2.2337775230407715,2.3576877117156982,2.4885153770446777,2.519284725189209,2.542064666748047,2.6600141525268555,2.6985158920288086,2.73140811920166
1989-11-15,-0.111930251121521,0.4362744092941284,1.326477289199829,1.8609652519226074,1.8702940940856934,1.92629075050354,1.9524149894714355,1.9548580646514893,2.0839178562164307,2.2280168533325195,2.240220069885254,2.2473926544189453,2.3522300720214844,2.386307954788208,2.415889263153076
1989-11-16,-0.0035572052001953125,0.5169453024864197,1.1956653594970703,1.2964050769805908,1.3292454481124878,1.3379487991333008,1.4444589614868164,1.4993757009506226,1.5951104164123535,1.6382982730865479,1.7587528228759766,1.87343168258667,1.8984116315841675,1.9757075309753418,1.9787788391113281
1989-11-17,0.17734897136688232,0.646365225315094,1.2298965454101562,1.3840820789337158,1.4026442766189575,1.4102239608764648,1.4694520235061646,1.488911747932434,1.5771211385726929,1.601226806640625,1.7032110691070557,1.7984284162521362,1.8156352043151855,1.88295316696167,1.883080005645752
1989-11-18,0.12558245658874512,0.5603211522102356,1.1266658306121826,1.3858954906463623,1.3947374820709229,1.4244877099990845,1.445117712020874,1.4969524145126343,1.5073678493499756,1.524472713470459,1.6160863637924194,1.6960642337799072,1.7191462516784668,1.7820500135421753,1.7830696105957031
1989-11-19,-0.1214529275894165,0.3166700601577759,0.8918552398681641,1.3072739839553833,1.5084643363952637,1.5214078426361084,1.5440731048583984,1.5634416341781616,1.5764720439910889,1.6275684833526611,1.6533331871032715,1.7008254528045654,1.720604419708252,1.7300652265548706,1.7455024719238281
1989-11-20,-0.4288022518157959,0.022270560264587402,0.5693377256393433,0.9831926226615906,1.1147849559783936,1.1373482942581177,1.152694821357727,1.223573923110962,1.2410551309585571,1.2658913135528564,1.3489679098129272,1.3514471054077148,1.4262022972106934,1.4434282779693604,1.4782257080078125
